"Group","Intention","Freq","N","SurveyName","Country","StartYear"
"Married, Wants Child within 2 Years","unsure about use",0.275106494430137,65,"AMIR71FL.DTA","Armenia",2015
"Married, Wants Child within 2 Years","use later",0.639728161842308,65,"AMIR71FL.DTA","Armenia",2015
"Not Married, Not Sexually Active","does not intend",0.480650127545541,116,"AMIR71FL.DTA","Armenia",2015
"Not Married, Not Sexually Active","unsure about use",0.340998611545912,116,"AMIR71FL.DTA","Armenia",2015
"Not Married, Not Sexually Active","use later",0.178351260908548,116,"AMIR71FL.DTA","Armenia",2015
"All Never Users","does not intend",0.546883884169444,770,"AMIR61FL.DTA","Armenia",2010
"All Never Users","unsure about use",0.177509727896833,770,"AMIR61FL.DTA","Armenia",2010
"All Never Users","use later",0.253784441090904,770,"AMIR61FL.DTA","Armenia",2010
"All Never Users",,0.0218219468428185,770,"AMIR61FL.DTA","Armenia",2010
"Infecund, Menopausal","does not intend",0.942957051086816,262,"AMIR61FL.DTA","Armenia",2010
"Infecund, Menopausal","unsure about use",0.0423803579094102,262,"AMIR61FL.DTA","Armenia",2010
"Infecund, Menopausal","use later",0,262,"AMIR61FL.DTA","Armenia",2010
"Infecund, Menopausal",,0.0146625910037738,262,"AMIR61FL.DTA","Armenia",2010
"Married, Does Not Want Child within 2 Years","does not intend",0.345472433563138,362,"AMIR61FL.DTA","Armenia",2010
"Married, Does Not Want Child within 2 Years","unsure about use",0.206057486525087,362,"AMIR61FL.DTA","Armenia",2010
"Married, Does Not Want Child within 2 Years","use later",0.420325132485985,362,"AMIR61FL.DTA","Armenia",2010
"Married, Does Not Want Child within 2 Years",,0.0281449474257901,362,"AMIR61FL.DTA","Armenia",2010
"Married, Wants Child within 2 Years","does not intend",0.189306753130556,41,"AMIR61FL.DTA","Armenia",2010
"Married, Wants Child within 2 Years","unsure about use",0.268940613839045,41,"AMIR61FL.DTA","Armenia",2010
"Married, Wants Child within 2 Years","use later",0.541752633030399,41,"AMIR61FL.DTA","Armenia",2010
"Married, Wants Child within 2 Years",,0,41,"AMIR61FL.DTA","Armenia",2010
"Not Married, Not Sexually Active","does not intend",0.541013379399649,102,"AMIR61FL.DTA","Armenia",2010
"Not Married, Not Sexually Active","unsure about use",0.298842145093263,102,"AMIR61FL.DTA","Armenia",2010
"Not Married, Not Sexually Active","use later",0.13947778459426,102,"AMIR61FL.DTA","Armenia",2010
"Not Married, Not Sexually Active",,0.0206666909128273,102,"AMIR61FL.DTA","Armenia",2010
"Not Married, Sexually Active","does not intend",0,3,"AMIR61FL.DTA","Armenia",2010
"Not Married, Sexually Active","unsure about use",1,3,"AMIR61FL.DTA","Armenia",2010
"Not Married, Sexually Active","use later",0,3,"AMIR61FL.DTA","Armenia",2010
"Not Married, Sexually Active",,0,3,"AMIR61FL.DTA","Armenia",2010
"All Never Users","does not intend",0.287394349799098,6045,"BDIR7RFL.DTA","Bangladesh",2017
"All Never Users","unsure about use",0.00803926552389366,6045,"BDIR7RFL.DTA","Bangladesh",2017
"All Never Users","use later",0.704566384677008,6045,"BDIR7RFL.DTA","Bangladesh",2017
"Infecund, Menopausal","does not intend",0.931000785399205,1397,"BDIR7RFL.DTA","Bangladesh",2017
"Infecund, Menopausal","unsure about use",0.00439120410120569,1397,"BDIR7RFL.DTA","Bangladesh",2017
"Infecund, Menopausal","use later",0.0646080104995892,1397,"BDIR7RFL.DTA","Bangladesh",2017
"Married, Does Not Want Child within 2 Years","does not intend",0.0720441220851041,2809,"BDIR7RFL.DTA","Bangladesh",2017
"Married, Does Not Want Child within 2 Years","unsure about use",0.00997990486871758,2809,"BDIR7RFL.DTA","Bangladesh",2017
"Married, Does Not Want Child within 2 Years","use later",0.917975973046178,2809,"BDIR7RFL.DTA","Bangladesh",2017
"Married, Wants Child within 2 Years","does not intend",0.0401321276569659,1014,"BDIR7RFL.DTA","Bangladesh",2017
"Married, Wants Child within 2 Years","unsure about use",0.00740998052077936,1014,"BDIR7RFL.DTA","Bangladesh",2017
"Married, Wants Child within 2 Years","use later",0.952457891822255,1014,"BDIR7RFL.DTA","Bangladesh",2017
"Not Married, Sexually Active","does not intend",,825,"BDIR7RFL.DTA","Bangladesh",2017
"Not Married, Sexually Active","unsure about use",,825,"BDIR7RFL.DTA","Bangladesh",2017
"Not Married, Sexually Active","use later",,825,"BDIR7RFL.DTA","Bangladesh",2017
"All Never Users","does not intend",0.383707438776875,4073,"BDIR72FL.DTA","Bangladesh",2014
"All Never Users","unsure about use",0.0114378878140934,4073,"BDIR72FL.DTA","Bangladesh",2014
"All Never Users","use later",0.604854673409031,4073,"BDIR72FL.DTA","Bangladesh",2014
"Infecund, Menopausal","does not intend",0.915677736708042,835,"BDIR72FL.DTA","Bangladesh",2014
"Infecund, Menopausal","unsure about use",0.00801989998831564,835,"BDIR72FL.DTA","Bangladesh",2014
"Infecund, Menopausal","use later",0.0763023633036427,835,"BDIR72FL.DTA","Bangladesh",2014
"Married, Does Not Want Child within 2 Years","does not intend",0.159922515645701,2205,"BDIR72FL.DTA","Bangladesh",2014
"Married, Does Not Want Child within 2 Years","unsure about use",0.0101618841871732,2205,"BDIR72FL.DTA","Bangladesh",2014
"Married, Does Not Want Child within 2 Years","use later",0.829915600167125,2205,"BDIR72FL.DTA","Bangladesh",2014
"Married, Wants Child within 2 Years","does not intend",0.0977622659790171,614,"BDIR72FL.DTA","Bangladesh",2014
"Married, Wants Child within 2 Years","unsure about use",0.0277129907969243,614,"BDIR72FL.DTA","Bangladesh",2014
"Married, Wants Child within 2 Years","use later",0.874524743224059,614,"BDIR72FL.DTA","Bangladesh",2014
"Not Married, Sexually Active","does not intend",1,419,"BDIR72FL.DTA","Bangladesh",2014
"Not Married, Sexually Active","unsure about use",0,419,"BDIR72FL.DTA","Bangladesh",2014
"Not Married, Sexually Active","use later",0,419,"BDIR72FL.DTA","Bangladesh",2014
"All Never Users","does not intend",0.342408974121219,4303,"BDIR61FL.DTA","Bangladesh",2011
"All Never Users","unsure about use",0.00586408938076206,4303,"BDIR61FL.DTA","Bangladesh",2011
"All Never Users","use later",0.646920718629232,4303,"BDIR61FL.DTA","Bangladesh",2011
"All Never Users",,0.00480621786878742,4303,"BDIR61FL.DTA","Bangladesh",2011
"Infecund, Menopausal","does not intend",0.892845313553822,770,"BDIR61FL.DTA","Bangladesh",2011
"Infecund, Menopausal","unsure about use",0,770,"BDIR61FL.DTA","Bangladesh",2011
"Infecund, Menopausal","use later",0.102585186862516,770,"BDIR61FL.DTA","Bangladesh",2011
"Infecund, Menopausal",,0.00456949958366261,770,"BDIR61FL.DTA","Bangladesh",2011
"Married, Does Not Want Child within 2 Years","does not intend",0.138552449789541,2442,"BDIR61FL.DTA","Bangladesh",2011
"Married, Does Not Want Child within 2 Years","unsure about use",0.00763266260902793,2442,"BDIR61FL.DTA","Bangladesh",2011
"Married, Does Not Want Child within 2 Years","use later",0.848847708273881,2442,"BDIR61FL.DTA","Bangladesh",2011
"Married, Does Not Want Child within 2 Years",,0.00496717932755055,2442,"BDIR61FL.DTA","Bangladesh",2011
"Married, Wants Child within 2 Years","does not intend",0.0552537051676065,638,"BDIR61FL.DTA","Bangladesh",2011
"Married, Wants Child within 2 Years","unsure about use",0.00981477168946352,638,"BDIR61FL.DTA","Bangladesh",2011
"Married, Wants Child within 2 Years","use later",0.93493152314293,638,"BDIR61FL.DTA","Bangladesh",2011
"Married, Wants Child within 2 Years",,0,638,"BDIR61FL.DTA","Bangladesh",2011
"Not Married, Sexually Active","does not intend",1,453,"BDIR61FL.DTA","Bangladesh",2011
"Not Married, Sexually Active","unsure about use",0,453,"BDIR61FL.DTA","Bangladesh",2011
"Not Married, Sexually Active","use later",0,453,"BDIR61FL.DTA","Bangladesh",2011
"Not Married, Sexually Active",,0,453,"BDIR61FL.DTA","Bangladesh",2011
"All Never Users","does not intend",0.371629615139409,2639,"BJIR71FL.DTA","Benin",2017
"All Never Users","unsure about use",0.0935691592342037,2639,"BJIR71FL.DTA","Benin",2017
"All Never Users","use later",0.534801225626387,2639,"BJIR71FL.DTA","Benin",2017
"Infecund, Menopausal","does not intend",0.881000810692413,170,"BJIR71FL.DTA","Benin",2017
"Infecund, Menopausal","unsure about use",0.0143843424583713,170,"BJIR71FL.DTA","Benin",2017
"Infecund, Menopausal","use later",0.104614846849215,170,"BJIR71FL.DTA","Benin",2017
"Married, Does Not Want Child within 2 Years","does not intend",0.337195923831388,1580,"BJIR71FL.DTA","Benin",2017
"Married, Does Not Want Child within 2 Years","unsure about use",0.112992062334345,1580,"BJIR71FL.DTA","Benin",2017
"Married, Does Not Want Child within 2 Years","use later",0.549812013834268,1580,"BJIR71FL.DTA","Benin",2017
"Married, Wants Child within 2 Years","does not intend",0.316945810361574,513,"BJIR71FL.DTA","Benin",2017
"Married, Wants Child within 2 Years","unsure about use",0.0547944738746797,513,"BJIR71FL.DTA","Benin",2017
"Married, Wants Child within 2 Years","use later",0.628259715763747,513,"BJIR71FL.DTA","Benin",2017
"Not Married, Not Sexually Active","does not intend",0.435862538932019,217,"BJIR71FL.DTA","Benin",2017
"Not Married, Not Sexually Active","unsure about use",0.113223894449764,217,"BJIR71FL.DTA","Benin",2017
"Not Married, Not Sexually Active","use later",0.450913566618217,217,"BJIR71FL.DTA","Benin",2017
"Not Married, Sexually Active","does not intend",0.29150850375874,159,"BJIR71FL.DTA","Benin",2017
"Not Married, Sexually Active","unsure about use",0.086832780731686,159,"BJIR71FL.DTA","Benin",2017
"Not Married, Sexually Active","use later",0.621658715509574,159,"BJIR71FL.DTA","Benin",2017
"All Never Users","does not intend",0.385813366782771,2253,"BJIR61FL.DTA","Benin",2011
"All Never Users","unsure about use",0.210655163200294,2253,"BJIR61FL.DTA","Benin",2011
"All Never Users","use later",0.403531470016934,2253,"BJIR61FL.DTA","Benin",2011
"Infecund, Menopausal","does not intend",0.81505471667335,231,"BJIR61FL.DTA","Benin",2011
"Infecund, Menopausal","unsure about use",0.0824395116635237,231,"BJIR61FL.DTA","Benin",2011
"Infecund, Menopausal","use later",0.102505771663126,231,"BJIR61FL.DTA","Benin",2011
"Married, Does Not Want Child within 2 Years","does not intend",0.354338131157346,1075,"BJIR61FL.DTA","Benin",2011
"Married, Does Not Want Child within 2 Years","unsure about use",0.22573659547778,1075,"BJIR61FL.DTA","Benin",2011
"Married, Does Not Want Child within 2 Years","use later",0.419925273364874,1075,"BJIR61FL.DTA","Benin",2011
"Married, Wants Child within 2 Years","does not intend",0.399044899612949,375,"BJIR61FL.DTA","Benin",2011
"Married, Wants Child within 2 Years","unsure about use",0.202230837382739,375,"BJIR61FL.DTA","Benin",2011
"Married, Wants Child within 2 Years","use later",0.398724263004312,375,"BJIR61FL.DTA","Benin",2011
"Not Married, Not Sexually Active","does not intend",0.311876813341022,422,"BJIR61FL.DTA","Benin",2011
"Not Married, Not Sexually Active","unsure about use",0.259913708113663,422,"BJIR61FL.DTA","Benin",2011
"Not Married, Not Sexually Active","use later",0.428209478545315,422,"BJIR61FL.DTA","Benin",2011
"Not Married, Sexually Active","does not intend",0.182503299306619,150,"BJIR61FL.DTA","Benin",2011
"Not Married, Sexually Active","unsure about use",0.162622642919877,150,"BJIR61FL.DTA","Benin",2011
"Not Married, Sexually Active","use later",0.654874057773504,150,"BJIR61FL.DTA","Benin",2011
"All Never Users","does not intend",0.197209588412103,1440,"BFIR62FL.DTA","Burkina Faso",2010
"All Never Users","unsure about use",0.0140430795242013,1440,"BFIR62FL.DTA","Burkina Faso",2010
"All Never Users","use later",0.78372336666857,1440,"BFIR62FL.DTA","Burkina Faso",2010
"All Never Users",,0.00502396539512592,1440,"BFIR62FL.DTA","Burkina Faso",2010
"Infecund, Menopausal","does not intend",0.803402007450994,59,"BFIR62FL.DTA","Burkina Faso",2010
"Infecund, Menopausal","unsure about use",0,59,"BFIR62FL.DTA","Burkina Faso",2010
"Infecund, Menopausal","use later",0.184459925692854,59,"BFIR62FL.DTA","Burkina Faso",2010
"Infecund, Menopausal",,0.0121380668561524,59,"BFIR62FL.DTA","Burkina Faso",2010
"Married, Does Not Want Child within 2 Years","does not intend",0.145676197588005,997,"BFIR62FL.DTA","Burkina Faso",2010
"Married, Does Not Want Child within 2 Years","unsure about use",0.0156928504684326,997,"BFIR62FL.DTA","Burkina Faso",2010
"Married, Does Not Want Child within 2 Years","use later",0.835469190498205,997,"BFIR62FL.DTA","Burkina Faso",2010
"Married, Does Not Want Child within 2 Years",,0.00316176144535693,997,"BFIR62FL.DTA","Burkina Faso",2010
"Married, Wants Child within 2 Years","does not intend",0.256918157066988,256,"BFIR62FL.DTA","Burkina Faso",2010
"Married, Wants Child within 2 Years","unsure about use",0.00752759594396198,256,"BFIR62FL.DTA","Burkina Faso",2010
"Married, Wants Child within 2 Years","use later",0.73555424698905,256,"BFIR62FL.DTA","Burkina Faso",2010
"Married, Wants Child within 2 Years",,0,256,"BFIR62FL.DTA","Burkina Faso",2010
"Not Married, Not Sexually Active","does not intend",0.19333363307057,100,"BFIR62FL.DTA","Burkina Faso",2010
"Not Married, Not Sexually Active","unsure about use",0.0238899721946443,100,"BFIR62FL.DTA","Burkina Faso",2010
"Not Married, Not Sexually Active","use later",0.752381950914664,100,"BFIR62FL.DTA","Burkina Faso",2010
"Not Married, Not Sexually Active",,0.030394443820121,100,"BFIR62FL.DTA","Burkina Faso",2010
"Not Married, Sexually Active","does not intend",0.221161338674876,28,"BFIR62FL.DTA","Burkina Faso",2010
"Not Married, Sexually Active","unsure about use",0,28,"BFIR62FL.DTA","Burkina Faso",2010
"Not Married, Sexually Active","use later",0.778838661325124,28,"BFIR62FL.DTA","Burkina Faso",2010
"Not Married, Sexually Active",,0,28,"BFIR62FL.DTA","Burkina Faso",2010
"All Never Users","does not intend",0.31922718226838,2820,"BUIR70FL.DTA","Burundi",2016
"All Never Users","unsure about use",0.00936713027720342,2820,"BUIR70FL.DTA","Burundi",2016
"All Never Users","use later",0.671405687454417,2820,"BUIR70FL.DTA","Burundi",2016
"Infecund, Menopausal","does not intend",0.742102262094893,151,"BUIR70FL.DTA","Burundi",2016
"Infecund, Menopausal","unsure about use",0.0161753183475485,151,"BUIR70FL.DTA","Burundi",2016
"Infecund, Menopausal","use later",0.241722419557559,151,"BUIR70FL.DTA","Burundi",2016
"Married, Does Not Want Child within 2 Years","does not intend",0.264326887551418,1921,"BUIR70FL.DTA","Burundi",2016
"Married, Does Not Want Child within 2 Years","unsure about use",0.00795241337646255,1921,"BUIR70FL.DTA","Burundi",2016
"Married, Does Not Want Child within 2 Years","use later",0.727720699072119,1921,"BUIR70FL.DTA","Burundi",2016
"Married, Wants Child within 2 Years","does not intend",0.296977719659337,301,"BUIR70FL.DTA","Burundi",2016
"Married, Wants Child within 2 Years","unsure about use",0.00603489710409509,301,"BUIR70FL.DTA","Burundi",2016
"Married, Wants Child within 2 Years","use later",0.696987383236568,301,"BUIR70FL.DTA","Burundi",2016
"Not Married, Not Sexually Active","does not intend",0.478620514241864,356,"BUIR70FL.DTA","Burundi",2016
"Not Married, Not Sexually Active","unsure about use",0.0192587658241207,356,"BUIR70FL.DTA","Burundi",2016
"Not Married, Not Sexually Active","use later",0.502120719934015,356,"BUIR70FL.DTA","Burundi",2016
"Not Married, Sexually Active","does not intend",0.209075382892397,91,"BUIR70FL.DTA","Burundi",2016
"Not Married, Sexually Active","unsure about use",0,91,"BUIR70FL.DTA","Burundi",2016
"Not Married, Sexually Active","use later",0.790924617107603,91,"BUIR70FL.DTA","Burundi",2016
"All Never Users","does not intend",0.11431833146241,640,"BUIR61FL.DTA","Burundi",2010
"All Never Users","unsure about use",0.0212314222080046,640,"BUIR61FL.DTA","Burundi",2010
"All Never Users","use later",0.85972608366205,640,"BUIR61FL.DTA","Burundi",2010
"All Never Users",,0.00472416266753525,640,"BUIR61FL.DTA","Burundi",2010
"Infecund, Menopausal","does not intend",0.277665387257902,38,"BUIR61FL.DTA","Burundi",2010
"Infecund, Menopausal","unsure about use",0.0165946297457983,38,"BUIR61FL.DTA","Burundi",2010
"Infecund, Menopausal","use later",0.705739982996299,38,"BUIR61FL.DTA","Burundi",2010
"Infecund, Menopausal",,0,38,"BUIR61FL.DTA","Burundi",2010
"Married, Does Not Want Child within 2 Years","does not intend",0.100180220886587,439,"BUIR61FL.DTA","Burundi",2010
"Married, Does Not Want Child within 2 Years","unsure about use",0.0244255269988142,439,"BUIR61FL.DTA","Burundi",2010
"Married, Does Not Want Child within 2 Years","use later",0.872207298845766,439,"BUIR61FL.DTA","Burundi",2010
"Married, Does Not Want Child within 2 Years",,0.00318695326883269,439,"BUIR61FL.DTA","Burundi",2010
"Married, Wants Child within 2 Years","does not intend",0.0328414663734494,83,"BUIR61FL.DTA","Burundi",2010
"Married, Wants Child within 2 Years","unsure about use",0.0110245093767321,83,"BUIR61FL.DTA","Burundi",2010
"Married, Wants Child within 2 Years","use later",0.956134024249818,83,"BUIR61FL.DTA","Burundi",2010
"Married, Wants Child within 2 Years",,0,83,"BUIR61FL.DTA","Burundi",2010
"Not Married, Not Sexually Active","does not intend",0.219896497297698,59,"BUIR61FL.DTA","Burundi",2010
"Not Married, Not Sexually Active","unsure about use",0.0231681996801787,59,"BUIR61FL.DTA","Burundi",2010
"Not Married, Not Sexually Active","use later",0.756935303022124,59,"BUIR61FL.DTA","Burundi",2010
"Not Married, Not Sexually Active",,0,59,"BUIR61FL.DTA","Burundi",2010
"Not Married, Sexually Active","does not intend",0.20056534691656,21,"BUIR61FL.DTA","Burundi",2010
"Not Married, Sexually Active","unsure about use",0,21,"BUIR61FL.DTA","Burundi",2010
"Not Married, Sexually Active","use later",0.72305269164752,21,"BUIR61FL.DTA","Burundi",2010
"Not Married, Sexually Active",,0.0763819614359198,21,"BUIR61FL.DTA","Burundi",2010
"All Never Users","does not intend",0.361290522807968,2488,"KHIR73FL.DTA","Cambodia",2014
"All Never Users","unsure about use",0.0544641562850133,2488,"KHIR73FL.DTA","Cambodia",2014
"All Never Users","use later",0.584245320907019,2488,"KHIR73FL.DTA","Cambodia",2014
"Infecund, Menopausal","does not intend",0.819237590766402,362,"KHIR73FL.DTA","Cambodia",2014
"Infecund, Menopausal","unsure about use",0.0284724779891357,362,"KHIR73FL.DTA","Cambodia",2014
"Infecund, Menopausal","use later",0.152289931244462,362,"KHIR73FL.DTA","Cambodia",2014
"Married, Does Not Want Child within 2 Years","does not intend",0.273836956183891,1434,"KHIR73FL.DTA","Cambodia",2014
"Married, Does Not Want Child within 2 Years","unsure about use",0.0415884211961953,1434,"KHIR73FL.DTA","Cambodia",2014
"Married, Does Not Want Child within 2 Years","use later",0.684574622619913,1434,"KHIR73FL.DTA","Cambodia",2014
"Married, Wants Child within 2 Years","does not intend",0.217978802000021,361,"KHIR73FL.DTA","Cambodia",2014
"Married, Wants Child within 2 Years","unsure about use",0.0609389333034536,361,"KHIR73FL.DTA","Cambodia",2014
"Married, Wants Child within 2 Years","use later",0.721082264696525,361,"KHIR73FL.DTA","Cambodia",2014
"Not Married, Not Sexually Active","does not intend",0.450042461611105,309,"KHIR73FL.DTA","Cambodia",2014
"Not Married, Not Sexually Active","unsure about use",0.137550786008527,309,"KHIR73FL.DTA","Cambodia",2014
"Not Married, Not Sexually Active","use later",0.412406752380368,309,"KHIR73FL.DTA","Cambodia",2014
"Not Married, Sexually Active","does not intend",0.133022105101609,22,"KHIR73FL.DTA","Cambodia",2014
"Not Married, Sexually Active","unsure about use",0.0733414677915907,22,"KHIR73FL.DTA","Cambodia",2014
"Not Married, Sexually Active","use later",0.793636427106801,22,"KHIR73FL.DTA","Cambodia",2014
"All Never Users","does not intend",0.311516795081808,3083,"CMIR61FL.DTA","Cameroon",2011
"All Never Users","unsure about use",0.0490075041048313,3083,"CMIR61FL.DTA","Cameroon",2011
"All Never Users","use later",0.639475700813361,3083,"CMIR61FL.DTA","Cameroon",2011
"Infecund, Menopausal","does not intend",0.860937151520842,235,"CMIR61FL.DTA","Cameroon",2011
"Infecund, Menopausal","unsure about use",0.0216888937932745,235,"CMIR61FL.DTA","Cameroon",2011
"Infecund, Menopausal","use later",0.117373954685883,235,"CMIR61FL.DTA","Cameroon",2011
"Married, Does Not Want Child within 2 Years","does not intend",0.217866410016727,1499,"CMIR61FL.DTA","Cameroon",2011
"Married, Does Not Want Child within 2 Years","unsure about use",0.0457376288623494,1499,"CMIR61FL.DTA","Cameroon",2011
"Married, Does Not Want Child within 2 Years","use later",0.736395961120924,1499,"CMIR61FL.DTA","Cameroon",2011
"Married, Wants Child within 2 Years","does not intend",0.351352645928031,561,"CMIR61FL.DTA","Cameroon",2011
"Married, Wants Child within 2 Years","unsure about use",0.0431236887424457,561,"CMIR61FL.DTA","Cameroon",2011
"Married, Wants Child within 2 Years","use later",0.605523665329524,561,"CMIR61FL.DTA","Cameroon",2011
"Not Married, Not Sexually Active","does not intend",0.332066360731409,504,"CMIR61FL.DTA","Cameroon",2011
"Not Married, Not Sexually Active","unsure about use",0.0583501354232031,504,"CMIR61FL.DTA","Cameroon",2011
"Not Married, Not Sexually Active","use later",0.609583503845388,504,"CMIR61FL.DTA","Cameroon",2011
"Not Married, Sexually Active","does not intend",0.222680062340428,284,"CMIR61FL.DTA","Cameroon",2011
"Not Married, Sexually Active","unsure about use",0.0836101767783186,284,"CMIR61FL.DTA","Cameroon",2011
"Not Married, Sexually Active","use later",0.693709760881253,284,"CMIR61FL.DTA","Cameroon",2011
"All Never Users","does not intend",0.405973425585699,476,"TDIR71FL.DTA","Chad",2014
"All Never Users","unsure about use",0.0613041538272014,476,"TDIR71FL.DTA","Chad",2014
"All Never Users","use later",0.532722420587099,476,"TDIR71FL.DTA","Chad",2014
"Infecund, Menopausal","does not intend",0.925154783677133,49,"TDIR71FL.DTA","Chad",2014
"Infecund, Menopausal","unsure about use",0.016911739163081,49,"TDIR71FL.DTA","Chad",2014
"Infecund, Menopausal","use later",0.0579334771597863,49,"TDIR71FL.DTA","Chad",2014
"Married, Does Not Want Child within 2 Years","does not intend",0.296217109846219,266,"TDIR71FL.DTA","Chad",2014
"Married, Does Not Want Child within 2 Years","unsure about use",0.0626668455528139,266,"TDIR71FL.DTA","Chad",2014
"Married, Does Not Want Child within 2 Years","use later",0.641116044600967,266,"TDIR71FL.DTA","Chad",2014
"Married, Wants Child within 2 Years","does not intend",0.469312526004791,77,"TDIR71FL.DTA","Chad",2014
"Married, Wants Child within 2 Years","unsure about use",0.0751944576041317,77,"TDIR71FL.DTA","Chad",2014
"Married, Wants Child within 2 Years","use later",0.455493016391078,77,"TDIR71FL.DTA","Chad",2014
"Not Married, Not Sexually Active","does not intend",0.452141639226319,62,"TDIR71FL.DTA","Chad",2014
"Not Married, Not Sexually Active","unsure about use",0.087526696147212,62,"TDIR71FL.DTA","Chad",2014
"Not Married, Not Sexually Active","use later",0.460331664626469,62,"TDIR71FL.DTA","Chad",2014
"Not Married, Sexually Active","does not intend",0.272342524331462,22,"TDIR71FL.DTA","Chad",2014
"Not Married, Sexually Active","unsure about use",0.0357733524838654,22,"TDIR71FL.DTA","Chad",2014
"Not Married, Sexually Active","use later",0.691884123184673,22,"TDIR71FL.DTA","Chad",2014
